HC205200161810,SFPPLUS,C1_WH_RST_NE8K_1,GigabitEthernet0/4/0,C1_ACN1_L085=C1_WH_RST_NE8K_1 10GE0/4/0-to-C1_EO_RST_NE08_1 10GE0/5/0,Ethernet,-5.77,--,--,Normal,0.49,-14.4,-2.52,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,WTD,Unknown,--,--,--,RTXM228-401,--,--,34060742,10GBase-LR,,C1_WH_RST_NE8K_1-GigabitEthernet0/4/0,,คลังพัสดุรังสิต,Ph#5,คลังพัสดุรังสิต,Match,
032VHVNMKC000555,SFPPLUS,New_C3_SS_SPO_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L039=C3_SS_SPO_NE08_1 10GE0/3/0-to-C3_SS_UTG_NE08_2 10GE0/4/0,Ethernet,-12.27,--,--,Normal,-7,-24.08,1.51,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C3_SS_SPO_NE08_1-GigabitEthernet0/3/0,,สฟฟ.สองพี่น้อง 2,Ph#3,สฟฟ.สองพี่น้อง 2,Match,
032VHVNMKC000190,SFPPLUS,New_C3_SS_SPO_NE08_1,GigabitEthernet0/4/0,C3_ACN1_L034=C3_SS_SPO_NE08_1 10GE0/4/0-to-C3_EO_TQA_NE08_1 10GE0/3/0,Ethernet,-8.67,--,--,Normal,-7,-24.08,1.36,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C3_SS_SPO_NE08_1-GigabitEthernet0/4/0,,สฟฟ.สองพี่น้อง 2,Ph#3,สฟฟ.สองพี่น้อง 2,Match,
U7SCCB00901,SFPPLUS,New_C3_EO_UTG_NE08_1,GigabitEthernet0/1/0,C3_EO_UTG_NE08_1 10GE0/1/0-to-C3_SS_UTH_NE8K_1 10GE0/4/0,Ethernet,-5.97,--,--,Normal,-1,-15.8,0.65,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C3_EO_UTG_NE08_1-GigabitEthernet0/1/0,,กฟอ.อู่ทอง,Ph#7,กฟอ.อู่ทอง,Match,
U7SA3B01097,SFPPLUS,New_C3_EO_UTG_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L015=C3_EO_UTG_NE08_1 10GE0/3/0-to-C3_EO_ST_NE08_1 10GE0/2/0,Ethernet,-13.31,--,--,Normal,-1,-15.8,-0.46,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C3_EO_UTG_NE08_1-GigabitEthernet0/3/0,,กฟอ.อู่ทอง,Ph#2,กฟอ.อู่ทอง,Match,
MA20130502257,SFPPLUS,New_C3_EO_UTG_NE08_1,GigabitEthernet0/4/0,C3_ACN1_L048=C3_EO_UTG_NE08_1 10GE0/4/0-to-C3_SS_UTG_NE08_2 10GE0/2/1,Ethernet,-5.55,--,--,Normal,0.49,-14.4,-3.29,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C3_EO_UTG_NE08_1-GigabitEthernet0/4/0,,กฟอ.อู่ทอง,Ph#2,กฟอ.อู่ทอง,Match,
ME222602131075,SFPPLUS,New_C3_EO_LUK_NE08_1,GigabitEthernet0/2/0,C3_EO_LUK_NE08_1 10GE0/2/0-to-C3_SS_UTH_NE8K_1 10GE0/3/0,Ethernet,-10.63,--,--,Normal,-7,-23.97,1.45,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411,--,--,--,10GBase-ZX,,New_C3_EO_LUK_NE08_1-GigabitEthernet0/2/0,,กฟส.เลาขวัญ,Ph#7,กฟส.เลาขวัญ ,Not Match,
032VHVNMKC000161,SFPPLUS,New_C3_EO_LUK_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L044=C3_EO_LUK_NE08_1 10GE0/3/0-to-C3_SS_LUK_NE8K_1 10GE0/3/0,Ethernet,-10.6,--,--,Normal,-7,-24.08,1.45,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C3_EO_LUK_NE08_1-GigabitEthernet0/3/0,,กฟส.เลาขวัญ ,Ph#3,กฟส.เลาขวัญ ,Match,
032VHVNMKC000230,SFPPLUS,New_C3_EO_LUK_NE08_1,GigabitEthernet0/4/0,C3_ACN1_L045=C3_EO_LUK_NE08_1 10GE0/4/0-to-C3_SS_UTG_NE08_2 10GE0/2/0,Ethernet,-11.04,--,--,Normal,-7,-24.08,1.54,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C3_EO_LUK_NE08_1-GigabitEthernet0/4/0,,กฟส.เลาขวัญ ,Ph#3,กฟส.เลาขวัญ ,Match,
EB195100161017,SFPPLUS,New_C2_SS_KOB_NE08_1,GigabitEthernet0/3/0,C2_ACN1_L037=C2_SS_KOB_NE08_1 10GE0/3/0-to-C2_SS_BSM_NE08_1 10GE0/2/0,Ethernet,-9.42,--,--,Normal,-1,-15.8,0.2,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,--,10GBase-ER,,New_C2_SS_KOB_NE08_1-GigabitEthernet0/3/0,,สฟฟ.คลองใหม่ 2,Ph#3,สฟฟ.คลองใหม่ 2,Match,
MA20153012295,SFPPLUS,New_C2_SS_KOB_NE08_1,GigabitEthernet0/4/0,C2_ACN1_L038=C2_SS_KOB_NE08_1 10GE0/4/0-to-C2_SS_KOA_NE08_1 10GE0/2/0,Ethernet,-7.78,--,--,Normal,0.49,-14.4,-3.35,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C2_SS_KOB_NE08_1-GigabitEthernet0/4/0,,สฟฟ.คลองใหม่ 2,Ph#3,สฟฟ.คลองใหม่ 2,Match,
EB195100161934,SFPPLUS,New_C2_SS_BSM_NE08_1,GigabitEthernet0/2/0,C2_ACN1_L037=C2_SS_BSM_NE08_1 10GE0/2/0-to-C2_SS_KOB_NE08_1 10GE0/3/0,Ethernet,-3.54,--,--,Normal,-1,-15.8,0.43,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,--,10GBase-ER,,New_C2_SS_BSM_NE08_1-GigabitEthernet0/2/0,,สฟฟ.บางสมัคร,Ph#3,สฟฟ.บางสมัคร,Match,
U7SA3B02951,SFPPLUS,New_C2_SS_BSM_NE08_1,GigabitEthernet0/3/0,C2_ACN1_L048=C2_SS_BSM_NE08_1 10GE0/3/0-to-C2_SS_BZD_NE8K_1 10GE0/6/0,Ethernet,-2.21,--,--,Normal,-1,-15.8,0.05,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_SS_BSM_NE08_1-GigabitEthernet0/3/0,,สฟฟ.บางสมัคร,Ph#2,สฟฟ.บางสมัคร,Match,
MA20130500634,SFPPLUS,New_C2_SS_BSM_NE08_1,GigabitEthernet0/4/0,C2_ACN1_L022=C2_SS_BSM_NE08_1 10GE0/4/0-to-C2_SS_BSK_NE08_1 10GE0/4/0,Ethernet,-4.78,--,--,Normal,0.49,-14.4,-3.35,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C2_SS_BSM_NE08_1-GigabitEthernet0/4/0,,สฟฟ.บางสมัคร,Ph#2,สฟฟ.บางสมัคร,Match,
U7SA3B02949,SFPPLUS,New_C2_SS_BSK_NE08_1,GigabitEthernet0/3/0,C2_ACN1_L024=C2_SS_BSK_NE08_1 10GE0/3/0-to-C2_SS_WUA_NE08_1 10GE0/4/0,Ethernet,-6.17,--,--,Normal,-1,-15.8,0.13,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_SS_BSK_NE08_1-GigabitEthernet0/3/0,,สฟฟ.บางสมัคร 2,Ph#2,สฟฟ.บางสมัคร 2,Match,
MA20130500637,SFPPLUS,New_C2_SS_BSK_NE08_1,GigabitEthernet0/4/0,C2_ACN1_L022=C2_SS_BSK_NE08_1 10GE0/4/0-to-C2_SS_BSM_NE08_1 10GE0/4/0,Ethernet,-4.67,--,--,Normal,0.49,-14.4,-3.37,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C2_SS_BSK_NE08_1-GigabitEthernet0/4/0,,สฟฟ.บางสมัคร 2,Ph#2,สฟฟ.บางสมัคร 2,Match,
ME222602131074,SFPPLUS,New_C2_SS_BSL_NE08_1,GigabitEthernet0/3/0,C2_ACN1_L020=C2_SS_BSL_NE08_1 10GE0/3/0-to-C2_SS_KWB_NE08_1 10GE0/4/0,Ethernet,-15,--,--,Normal,-7,-23.97,1.44,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411,--,--,--,10GBase-ZX,,New_C2_SS_BSL_NE08_1-GigabitEthernet0/3/0,,สฟฟ.บางสมัคร 3,Ph#7,สฟฟ.บางสมัคร 3,Match,
U7SA3B01734,SFPPLUS,New_C2_SS_BSL_NE08_1,GigabitEthernet0/4/0,C2_ACN1_L047=C2_SS_BSL_NE08_1 10GE0/4/0-to-C2_SS_BZD_NE8K_1 10GE0/5/0,Ethernet,-2.99,--,--,Normal,-1,-15.8,0.69,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_SS_BSL_NE08_1-GigabitEthernet0/4/0,,สฟฟ.บางสมัคร 3,Ph#2,สฟฟ.บางสมัคร 3,Match,
BP195300550750,SFPPLUS,New_C2_SS_KWB_NE08_1,GigabitEthernet0/3/0,C2_ACN1_L019=C2_SS_KWB_NE08_1 10GE0/3/0-to-C2_EO_BAP_NE08_1 10GE0/3/0,Ethernet,-8.68,--,--,Normal,-7,-23.97,1.44,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_SS_KWB_NE08_1-GigabitEthernet0/3/0,,สฟฟ.คลองขวาง 2,Ph#2,สฟฟ.คลองขวาง 2,Match,
U7SA3B02950,SFPPLUS,New_C2_SS_KWB_NE08_1,GigabitEthernet0/4/0,C2_ACN1_L020=C2_SS_KWB_NE08_1 10GE0/4/0-to-C2_SS_BSL_NE08_1 10GE0/3/0,Ethernet,-7.76,--,--,Normal,-1,-15.8,0.61,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_SS_KWB_NE08_1-GigabitEthernet0/4/0,,สฟฟ.คลองขวาง 2,Ph#2,สฟฟ.คลองขวาง 2,Match,
BP195300550752,SFPPLUS,New_C2_EO_BAP_NE08_1,GigabitEthernet0/3/0,C2_ACN1_L019=C2_EO_BAP_NE08_1 10GE0/3/0-to-C2_SS_KWB_NE08_1 10GE0/3/0,Ethernet,-12.58,--,--,Normal,-7,-23.97,1.58,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_EO_BAP_NE08_1-GigabitEthernet0/3/0,,กฟส.บางน้ำเปรี้ยว,Ph#2,กฟส.บางน้ำเปรี้ยว,Match,
INGBM1094381,SFPPLUS,New_C2_EO_BAP_NE08_1,GigabitEthernet0/4/0,C2_ACN1_L023=C2_EO_BAP_NE08_1 10GE0/4/0-to-C2_SS_BAP_NE08_1 10GE0/3/0,Ethernet,-4.47,--,--,Normal,0.49,-14.4,-2.91,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,INNOLIGHT,Unknown,--,--,--,TR-PX13L-N00,--,--,--,10GBase-LR,,New_C2_EO_BAP_NE08_1-GigabitEthernet0/4/0,,#N/A,#N/A,กฟส.บางน้ำเปรี้ยว,#N/A,
EB202000041804,SFPPLUS,New_C1_EO_BSA_NE8K_1,GigabitEthernet0/3/0,C1_ACN1_L082=C1_EO_BSA_NE8K_1 10GE0/3/0-to-C1_SS_BIC_NE08_1 10GE0/2/0,Ethernet,-40,--,--,Critical Alert,-1,-15.8,0.34,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,34060796,10GBase-ER,,New_C1_EO_BSA_NE8K_1-GigabitEthernet0/3/0,,กฟย.บางไทร,Ph#4,กฟย.บางไทร,Match,
EB202100050535,SFPPLUS,New_C1_EO_BSA_NE8K_1,GigabitEthernet0/4/0,C1_ACN1_L083=C1_EO_BSA_NE8K_1 10GE0/4/0-to-C1_SS_BSA_NE08_2 10GE0/4/0,Ethernet,-4.8,--,--,Normal,-1,-15.8,0.45,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,34060796,10GBase-ER,,New_C1_EO_BSA_NE8K_1-GigabitEthernet0/4/0,,กฟย.บางไทร,Ph#4,กฟย.บางไทร,Match,
MA20151710050,SFPPLUS,New_C2_EO_MPA_NE08_1,GigabitEthernet0/3/0,C2_ACN3_L038=C2_EO_MPA_NE08_1 10GE0/3/0-to-C2_SS_RAC_NE08_1 10GE0/3/0,Ethernet,-10.83,--,--,Normal,0.49,-14.4,-3.25,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C2_EO_MPA_NE08_1-GigabitEthernet0/3/0,,กฟฟ.มาบตาพุด,Ph#3,กฟฟ.มาบตาพุด,Match,
INGBS0013470,SFPPLUS,New_C2_EO_MPA_NE08_1,GigabitEthernet0/4/0,C2_ACN3_L039=C2_EO_MPA_NE08_1 10GE0/4/0-to-C2_SS_BJA_NE08_1 10GE0/1/1,Ethernet,-4.8,--,--,Normal,-1,-15.8,1.17,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT,Unknown,--,--,--,TR-PX15E-N00,--,--,--,10GBase-ER,,New_C2_EO_MPA_NE08_1-GigabitEthernet0/4/0,,0,Ph#1,กฟฟ.มาบตาพุด,Not Match,
MA20130301744,SFPPLUS,New_C2_SS_MPA_NE08_1,GigabitEthernet0/1/0,C2_ACN3_L021=C2_SS_MPA_NE08_1 10GE0/1/0-to-C2_SS_RAC_NE08_2 10GE0/1/1,Ethernet,-5.78,--,--,Normal,0.49,-14.4,-3.3,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,34060742,10GBase-LR,,New_C2_SS_MPA_NE08_1-GigabitEthernet0/1/0,,สฟฟ.มาบตาพุด 1,Ph#2,สฟฟ.มาบตาพุด 1,Match,
MA20130501629,SFPPLUS,New_C2_SS_MPA_NE08_1,GigabitEthernet0/1/1,C2_ACN3_L022=C2_SS_MPA_NE08_1 10GE0/1/1-to-C2_SS_MPC_NE08_1 10GE0/4/0,Ethernet,-8.81,--,--,Normal,0.49,-14.4,-3.31,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,34060742,10GBase-LR,,New_C2_SS_MPA_NE08_1-GigabitEthernet0/1/1,,สฟฟ.มาบตาพุด 1,Ph#2,สฟฟ.มาบตาพุด 1,Match,
MA20130501468,SFPPLUS,New_C2_SS_MPA_NE08_1,GigabitEthernet0/3/0,C2_ACN3_L019=C2_SS_MPA_NE08_1 10GE0/3/0-to-C2_SS_MPB_NE08_1 10GE0/3/0,Ethernet,-4.59,--,--,Normal,0.49,-14.4,-3.3,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,34060742,10GBase-LR,,New_C2_SS_MPA_NE08_1-GigabitEthernet0/3/0,,สฟฟ.มาบตาพุด 1,Ph#2,สฟฟ.มาบตาพุด 1,Match,
MA20130290703,SFPPLUS,New_C2_SS_MPB_NE08_1,GigabitEthernet0/3/0,C2_ACN3_L019=C2_SS_MPB_NE08_1 10GE0/3/0-to-C2_SS_MPA_NE08_1 10GE0/3/0,Ethernet,-10.28,--,--,Normal,0.49,-14.4,-3.21,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C2_SS_MPB_NE08_1-GigabitEthernet0/3/0,,สฟฟ.มาบตาพุด 2,Ph#2,สฟฟ.มาบตาพุด 2,Match,
MA20130300365,SFPPLUS,New_C2_SS_MPB_NE08_1,GigabitEthernet0/4/0,C2_ACN3_L014=C2_SS_MPB_NE08_1 10GE0/4/0-to-C2_SS_RAC_NE08_2 10GE0/1/0,Ethernet,-5.63,--,--,Normal,0.49,-14.4,-3.32,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C2_SS_MPB_NE08_1-GigabitEthernet0/4/0,,สฟฟ.มาบตาพุด 2,Ph#2,สฟฟ.มาบตาพุด 2,Match,
032VHVNMKC000156,SFPPLUS,New_C3_EO_HKC_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L036=C3_EO_HKC_NE08_1 10GE0/3/0-to-C3_SS_UTG_NE08_1 10GE0/2/0,Ethernet,-11.56,--,--,Normal,-7,-24.08,1.37,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C3_EO_HKC_NE08_1-GigabitEthernet0/3/0,,กฟย.ห้วยกระเจา,Ph#3,กฟย.ห้วยกระเจา,Match,
032VHVNMKC000197,SFPPLUS,New_C3_EO_HKC_NE08_1,GigabitEthernet0/4/0,C3_ACN1_L018=C3_EO_HKC_NE08_1 10GE0/4/0-to-C3_EO_BOP_NE08_1 10GE0/4/0,Ethernet,-12.92,--,--,Normal,-7,-24.08,1.52,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C3_EO_HKC_NE08_1-GigabitEthernet0/4/0,,กฟย.ห้วยกระเจา,Ph#3,กฟย.ห้วยกระเจา,Match,
EB202000040885,SFPPLUS,C1_EO_BBN_NE8K_1,GigabitEthernet0/3/0,C1_ACN3_L018=C1_EO_BBN_NE8K_1 10GE0/3/0-to-C1_SS_SNA_NE08_2 10GE0/2/1,Ethernet,-9.96,--,--,Normal,-1,-15.8,0.17,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,34060796,10GBase-ER,,C1_EO_BBN_NE8K_1-GigabitEthernet0/3/0,,กฟย.บางบาล,Ph#4,กฟย.บางบาล,Match,
02T109401665,SFPPLUS,C1_EO_BBN_NE8K_1,GigabitEthernet0/4/0,C1_ACN3_L017=C1_EO_BBN_NE8K_1 10GE0/4/0-to-C1_EO_BSI_NE8K_1 10GE0/4/0,Ethernet,-40,--,--,Critical Alert,-7,-24.08,1.2,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,SumitomoElectric,Unknown,--,--,--,SPP5100ZX-H1,--,--,34060672,10GBase-ZX,,C1_EO_BBN_NE8K_1-GigabitEthernet0/4/0,,กฟย.บางบาล,Ph#4,กฟย.บางบาล,Match,
MA20153012075,SFPPLUS,New_C2_EO_BJA_NE08_1,GigabitEthernet0/3/0,C2_ACN3_L036=C2_EO_BJA_NE08_1 10GE0/3/0-to-C2_SS_BJA_NE08_1 10GE0/2/0,Ethernet,-4.73,--,--,Normal,0.49,-14.4,-3.24,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C2_EO_BJA_NE08_1-GigabitEthernet0/3/0,,กฟอ.บ้านฉาง,Ph#3,กฟอ.บ้านฉาง,Match,
EM190800041849,SFPPLUS,New_C2_EO_BJA_NE08_1,GigabitEthernet0/4/0,C2_ACN3_L037=C2_EO_BJA_NE08_1 10GE0/4/0-to-C2_SS_BJA_NE08_1 10GE0/2/1,Ethernet,-6.57,--,--,Normal,0.49,-14.4,-3.29,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,WTD,Unknown,--,--,--,RTXM228-401,--,--,--,10GBase-LR,,New_C2_EO_BJA_NE08_1-GigabitEthernet0/4/0,,กฟอ.บ้านฉาง,Ph#3,กฟอ.บ้านฉาง,Match,
MA20130290560,SFPPLUS,New_C2_EO_BGP_NE08_1,GigabitEthernet0/3/0,C2_ACN1_L031=C2_EO_BGP_NE08_1 10GE0/3/0-to-C2_SS_BWA_NE08_1 10GE0/1/1,Ethernet,-4.67,--,--,Normal,0.49,-14.4,-3.34,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C2_EO_BGP_NE08_1-GigabitEthernet0/3/0,,กฟอ.บางปะกง,Ph#2,กฟอ.บางปะกง,Match,
U7SA3B02882,SFPPLUS,New_C2_EO_BGP_NE08_1,GigabitEthernet0/4/0,C2_ACN1_L029=C2_EO_BGP_NE08_1 10GE0/4/0-to-C2_SS_BGR_NE08_1 10GE0/3/0,Ethernet,-4.49,--,--,Normal,-1,-15.8,0.73,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_EO_BGP_NE08_1-GigabitEthernet0/4/0,,กฟอ.บางปะกง,Ph#2,กฟอ.บางปะกง,Match,
EB202000340599,SFPPLUS,New_C1_EO_BSI_NE8K_1,GigabitEthernet0/3/0,C1_ACN3_L016=C1_EO_BSI_NE8K_1 10GE0/3/0-to-C1_SS_SNA_NE08_2 10GE0/2/0,Ethernet,-12.06,--,--,Normal,-1,-15.8,0.25,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,34060796,10GBase-ER,,New_C1_EO_BSI_NE8K_1-GigabitEthernet0/3/0,,กฟย.บางซ้าย,Ph#4,กฟย.บางซ้าย,Match,
03T109401177,SFPPLUS,New_C1_EO_BSI_NE8K_1,GigabitEthernet0/3/1,--,Ethernet,-40,--,--,Critical Alert,-7,-24.08,1.18,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,SumitomoElectric,Unknown,--,--,--,SPP5100ZX-H1,--,--,34060672,10GBase-ZX,,New_C1_EO_BSI_NE8K_1-GigabitEthernet0/3/1,,กฟย.บางซ้าย,Ph#4,กฟย.บางซ้าย,Match,
MA20130500651,SFPPLUS,New_C2_SS_BWB_NE08_1,GigabitEthernet0/3/0,C2_ACN1_L025=C2_SS_WUA_NE08_1 10GE0/3/0-to-C2_SS_BWA_NE08_1 10GE0/2/0,Ethernet,-4.26,--,--,Normal,0.49,-14.4,-3.45,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C2_SS_BWB_NE08_1-GigabitEthernet0/3/0,,สฟฟ.บางวัว 2,Ph#2,สฟฟ.บางวัว 2,Match,
U7SA3B00060,SFPPLUS,New_C2_SS_BWB_NE08_1,GigabitEthernet0/4/0,C2_ACN1_L024=C2_SS_WUA_NE08_1 10GE0/4/0-to-C2_SS_BSK_NE08_1 10GE0/3/0,Ethernet,-4.09,--,--,Normal,-1,-15.8,-0.39,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_SS_BWB_NE08_1-GigabitEthernet0/4/0,,สฟฟ.บางวัว 2,Ph#2,สฟฟ.บางวัว 2,Match,
MA20153011600,SFPPLUS,New_C1_SS_BNM_NE08_1,GigabitEthernet0/3/0,C1_ACN1_L059=C1_SS_BNM_NE08_1 10GE0/3/0-to-C1_SS_BNL_NE08_1 10GE0/2/0,Ethernet,-8.23,--,--,Normal,0.49,-14.4,-3.33,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C1_SS_BNM_NE08_1-GigabitEthernet0/3/0,,สฟฟ.บ้านเลน 2,Ph#3,สฟฟ.บ้านเลน 2,Match,
EB200300251355,SFPPLUS,New_C1_SS_BNM_NE08_1,GigabitEthernet0/4/0,C1_ACN1_L060=C1_SS_BNM_NE08_1 10GE0/4/0-to-C1_SS_BIB_NE08_1 10GE0/4/0,Ethernet,-40,--,--,Critical Alert,-1,-15.8,0.16,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,--,10GBase-ER,,New_C1_SS_BNM_NE08_1-GigabitEthernet0/4/0,,สฟฟ.บ้านเลน 2,Ph#3,สฟฟ.บ้านเลน 2,Match,
U7SA3B01095,SFPPLUS,New_C1_SS_RSA_NE08_1,GigabitEthernet0/1/0,C1_ACN2_L014=C1_SS_RSA_NE08_1 10GE0/1/0-to-C1_SS_TYA_NE8K_1 10GE0/5/0,Ethernet,-12.13,--,--,Normal,-1,-15.8,0.64,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C1_SS_RSA_NE08_1-GigabitEthernet0/1/0,,สฟฟ.รังสิตใต้ 1,Ph#2,สฟฟ.รังสิตใต้ 1,Match,
MF211500430057,SFPPLUS,New_C1_SS_RSA_NE08_1,GigabitEthernet0/1/1,C1_ACN2_L015=C1_SS_RSA_NE08_1 10GE0/1/1-to-C1_EO_LLK_NE08_1 10GE0/4/0,Ethernet,-10.55,--,--,Normal,-7,-23.97,1.33,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411,--,--,--,10GBase-ZX,,New_C1_SS_RSA_NE08_1-GigabitEthernet0/1/1,,สฟฟ.รังสิตใต้ 1,Ph#5,สฟฟ.รังสิตใต้ 1,Match,
EB202000041042,SFPPLUS,New_C1_SS_RSA_NE08_1,GigabitEthernet0/2/0,C1_ACN2_L041=C1_SS_RSA_NE08_1 10GE0/2/0-to-C1_SS_MUB_NE8K_1 10GE0/4/0,Ethernet,-8.93,--,--,Normal,-1,-15.8,-0.04,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,--,10GBase-ER,,New_C1_SS_RSA_NE08_1-GigabitEthernet0/2/0,,สฟฟ.รังสิตใต้ 1,Ph#4,สฟฟ.รังสิตใต้ 1,Match,
